formation_date,universe,n_stocks,r2_cut_rq2,r2_cut_rq3,r2_cut_rq4,r2_cut_rq5,slope_cut_rq1_sq2,slope_cut_rq1_sq3,slope_cut_rq1_sq4,slope_cut_rq1_sq5,slope_cut_rq2_sq2,slope_cut_rq2_sq3,slope_cut_rq2_sq4,slope_cut_rq2_sq5,slope_cut_rq3_sq2,slope_cut_rq3_sq3,slope_cut_rq3_sq4,slope_cut_rq3_sq5,slope_cut_rq4_sq2,slope_cut_rq4_sq3,slope_cut_rq4_sq4,slope_cut_rq4_sq5,slope_cut_rq5_sq2,slope_cut_rq5_sq3,slope_cut_rq5_sq4,slope_cut_rq5_sq5
2017-01-24,full,3111,0.22831244,0.52366050,0.71913919,0.84262767,-0.00021931,0.00006545,0.00022759,0.00041565,0.00044064,0.00066001,0.00087197,0.00117691,0.00081855,0.00110080,0.00143711,0.00193443,0.00117398,0.00155051,0.00190954,0.00249851,0.00166918,0.00210190,0.00255732,0.00323992
2017-02-23,full,3115,0.20517216,0.51629659,0.71981219,0.84522612,-0.00019321,0.00003508,0.00020011,0.00038572,0.00026420,0.00053513,0.00076266,0.00116545,0.00070885,0.00101947,0.00131878,0.00180851,0.00110356,0.00146889,0.00182483,0.00248592,0.00161280,0.00205740,0.00248149,0.00303802
2017-03-24,full,3111,0.20278717,0.51101135,0.71918154,0.84195113,-0.00020898,-0.00000713,0.00015210,0.00035307,0.00025097,0.00051992,0.00076490,0.00110691,0.00066939,0.00096348,0.00130200,0.00178576,0.00109580,0.00150008,0.00189331,0.00247123,0.00159354,0.00204463,0.00245672,0.00300920
2017-04-25,full,3108,0.19650310,0.51172077,0.72152545,0.83633760,-0.00018268,-0.00000139,0.00017328,0.00036989,-0.00025240,0.00050612,0.00072213,0.00104973,0.00063825,0.00094295,0.00126751,0.00174932,0.00106966,0.00148010,0.00186769,0.00237505,0.00154598,0.00200382,0.00243399,0.00299970
2017-05-24,full,3111,0.19888255,0.48787562,0.69587912,0.83052356,-0.00021043,-0.00000112,0.00015816,0.00032582,-0.00044035,0.00046734,0.00069990,0.00102060,0.00063054,0.00093989,0.00122118,0.00171098,0.00099116,0.00141913,0.00183315,0.00226190,0.00152562,0.00198143,0.00237158,0.00296842
2017-06-23,full,3116,0.18511491,0.47031863,0.67499802,0.82365883,-0.00022267,0.00000193,0.00016536,0.00035764,-0.00038643,0.00049203,0.00073741,0.00103710,0.00062365,0.00088521,0.00115689,0.00169239,0.00091882,0.00133994,0.00171755,0.00218121,0.00143652,0.00191171,0.00235665,0.00298072
2017-07-25,full,3136,0.17234556,0.46696905,0.66917045,0.81652005,-0.00021870,0.00000185,0.00018099,0.00033096,-0.00039647,0.00048253,0.00067937,0.00099201,0.00051511,0.00088266,0.00117197,0.00160328,0.00087533,0.00122633,0.00157950,0.00205722,0.00133383,0.00174888,0.00226324,0.00298872
2017-08-23,full,3137,0.17173633,0.44081291,0.65850299,0.81253951,-0.00020691,0.00001314,0.00018000,0.00033291,-0.00040623,0.00042471,0.00069717,0.00095787,0.00050044,0.00083774,0.00112109,0.00149465,0.00081856,0.00116617,0.00152939,0.00194964,0.00120892,0.00160821,0.00212056,0.00288693
2017-09-22,full,3141,0.13705005,0.41316617,0.63734902,0.81478114,-0.00017049,-0.00000332,0.00013146,0.00028089,-0.00052383,0.00039744,0.00058969,0.00080531,0.00034184,0.00077900,0.00108503,0.00142505,0.00077791,0.00111059,0.00143868,0.00194002,0.00115054,0.00155111,0.00201752,0.00286528
2017-10-23,full,3117,0.11625443,0.40900409,0.65291761,0.82765195,-0.00018544,-0.00004392,0.00010647,0.00023637,-0.00045781,0.00036735,0.00052075,0.00074074,-0.00076984,0.00071031,0.00096542,0.00134109,0.00069416,0.00108301,0.00141419,0.00198532,0.00113144,0.00154400,0.00200350,0.00292596
2017-11-21,full,3106,0.13922130,0.39618965,0.65329842,0.82796492,-0.00016765,-0.00002426,0.00010892,0.00024080,-0.00054856,0.00019159,0.00039886,0.00062627,-0.00066430,0.00057832,0.00086632,0.00129139,-0.00080128,0.00090928,0.00123966,0.00181752,0.00107978,0.00146154,0.00194979,0.00270764
2017-12-21,full,3111,0.13966794,0.41187360,0.63760939,0.81523612,-0.00015988,-0.00002103,0.00009391,0.00025424,-0.00055915,0.00027601,0.00045143,0.00072301,-0.00087282,0.00055315,0.00084246,0.00128700,0.00058360,0.00093402,0.00130098,0.00193838,0.00112280,0.00149336,0.00197646,0.00272136
2018-01-24,full,3122,0.14434041,0.42287007,0.64529344,0.81450747,-0.00021383,-0.00003527,0.00009045,0.00023998,-0.00058678,0.00025996,0.00047476,0.00074287,-0.00069753,0.00063514,0.00085475,0.00132826,0.00072767,0.00099110,0.00135288,0.00203095,0.00120564,0.00156743,0.00201705,0.00279562
2018-02-23,full,3127,0.14246252,0.40946940,0.64395211,0.81328873,-0.00021020,-0.00005497,0.00007137,0.00022242,-0.00054223,0.00028223,0.00046703,0.00075766,0.00006330,0.00065990,0.00087633,0.00131455,0.00075869,0.00105293,0.00143846,0.00209540,0.00124458,0.00162138,0.00204121,0.00283249
2018-03-26,full,3116,0.12586539,0.40660786,0.64618368,0.81599677,-0.00018998,-0.00004066,0.00010499,0.00022792,-0.00047807,0.00028152,0.00047011,0.00075190,-0.00051365,0.00063568,0.00090851,0.00134646,0.00076965,0.00107910,0.00145994,0.00219305,0.00127126,0.00163532,0.00206146,0.00288585
2018-04-25,full,3124,0.13278236,0.39100658,0.63101841,0.80682673,-0.00015267,-0.00002710,0.00009866,0.00020999,-0.00044365,0.00028078,0.00046118,0.00068170,-0.00064353,0.00059114,0.00087711,0.00128247,0.00071747,0.00103704,0.00138715,0.00205133,0.00121074,0.00163622,0.00211064,0.00297571
2018-05-24,full,3141,0.12948677,0.38650779,0.62244770,0.79984189,-0.00015683,-0.00002465,0.00010237,0.00022648,-0.00046744,0.00025702,0.00045933,0.00072179,-0.00062925,0.00056156,0.00087551,0.00127749,0.00068573,0.00102822,0.00135368,0.00201845,0.00119622,0.00168030,0.00219008,0.00309599
2018-06-25,full,3149,0.12394469,0.37881574,0.62606807,0.80483479,-0.00017578,-0.00003931,0.00008303,0.00021838,-0.00047545,0.00023662,0.00044847,0.00070698,-0.00056809,0.00060802,0.00090404,0.00139877,0.00063050,0.00100558,0.00138903,0.00206031,0.00123877,0.00172925,0.00223866,0.00322158
2018-07-25,full,3147,0.11586082,0.38250318,0.62232901,0.80321867,-0.00017886,-0.00003988,0.00008414,0.00020422,-0.00049049,0.00021020,0.00042067,0.00065921,-0.00050685,0.00063613,0.00093084,0.00139750,0.00071103,0.00103451,0.00138120,0.00212056,0.00128696,0.00175406,0.00223271,0.00319934
2018-08-23,full,3148,0.11230679,0.37058557,0.60650355,0.79640478,-0.00018562,-0.00005194,0.00006918,0.00018748,-0.00051658,0.00019652,0.00039831,0.00065913,-0.00051160,0.00059556,0.00086367,0.00138069,0.00066057,0.00099570,0.00136023,0.00212222,0.00128617,0.00179832,0.00224883,0.00322684
2018-09-24,full,3169,0.11316606,0.36599497,0.59725365,0.78248482,-0.00018251,-0.00003478,0.00007874,0.00018594,-0.00050570,0.00016902,0.00039069,0.00059657,-0.00048548,0.00057055,0.00084476,0.00133033,0.00042238,0.00089181,0.00134568,0.00205792,0.00113320,0.00172265,0.00230633,0.00327809
2018-10-23,full,3150,0.10549578,0.32490863,0.57431526,0.76147307,-0.00016252,-0.00003199,0.00007778,0.00018867,-0.00045119,0.00023255,0.00040624,0.00061640,-0.00066811,0.00047419,0.00070720,0.00114937,-0.00064196,0.00087781,0.00127759,0.00191575,0.00100628,0.00168076,0.00228399,0.00332079
2018-11-21,full,3126,0.07974385,0.29077275,0.52118160,0.72634540,-0.00014896,-0.00001932,0.00007194,0.00017602,-0.00043616,-0.00019614,0.00035029,0.00057058,-0.00076122,0.00040983,0.00068205,0.00106954,-0.00101468,0.00071001,0.00115278,0.00179451,-0.00120110,0.00128291,0.00197844,0.00312225
2018-12-24,full,3023,0.08378776,0.26574265,0.49645488,0.70615050,-0.00017967,-0.00003891,0.00006091,0.00019315,-0.00050313,-0.00027403,0.00031218,0.00057528,-0.00083968,-0.00035790,0.00063383,0.00109077,-0.00123786,0.00007708,0.00092531,0.00152209,-0.00172571,0.00075891,0.00156548,0.00266748
2019-01-25,full,3096,0.07593458,0.26363211,0.47976957,0.69089683,-0.00020566,-0.00006247,0.00004775,0.00018498,-0.00054528,-0.00032453,0.00034027,0.00056733,-0.00098623,-0.00060506,0.00044867,0.00088768,-0.00137431,-0.00080270,0.00079514,0.00144976,-0.00209758,-0.00119012,0.00107859,0.00221911
2019-02-26,full,3118,0.07503783,0.26561693,0.48059317,0.67516319,-0.00018685,-0.00007349,0.00004753,0.00017180,-0.00055337,-0.00033662,0.00028160,0.00055563,-0.00101612,-0.00066692,0.00042972,0.00085734,-0.00151882,-0.00102022,0.00058977,0.00120294,-0.00211502,-0.00072137,0.00114901,0.00216333
2019-03-27,full,3115,0.07676596,0.25905482,0.46704843,0.66743893,-0.00018283,-0.00006539,0.00005339,0.00017362,-0.00058633,-0.00036554,0.00026153,0.00050470,-0.00103118,-0.00069029,0.00024613,0.00078952,-0.00163772,-0.00110324,0.00054493,0.00114643,-0.00188142,0.00018460,0.00119021,0.00221757
2019-04-26,full,3125,0.07313408,0.25380244,0.46766170,0.66126285,-0.00018851,-0.00005779,0.00006471,0.00019565,-0.00057339,-0.00033324,0.00026461,0.00050663,-0.00115644,-0.00075133,-0.00036318,0.00075476,-0.00151680,-0.00097353,0.00059212,0.00115180,-0.00186814,-0.00066104,0.00111483,0.00198268
2019-05-28,full,3090,0.06990730,0.24748475,0.45382815,0.66961418,-0.00018679,-0.00006063,0.00006745,0.00018647,-0.00057502,-0.00034594,0.00028117,0.00049748,-0.00106554,-0.00065773,0.00029335,0.00077987,-0.00143096,-0.00096656,0.00054034,0.00120257,-0.00191773,-0.00066526,0.00114605,0.00195472
2019-06-26,full,3082,0.07590562,0.24311541,0.45551485,0.67804785,-0.00018439,-0.00004860,0.00007592,0.00019756,-0.00059355,-0.00033471,0.00030604,0.00051257,-0.00097963,-0.00059003,0.00044881,0.00086703,-0.00153020,-0.00094897,0.00055369,0.00128929,-0.00198128,0.00024679,0.00121706,0.00206314
2019-07-26,full,3089,0.07054194,0.24625929,0.46223504,0.68872806,-0.00018119,-0.00006827,0.00003692,0.00017689,-0.00052281,-0.00028004,0.00032686,0.00057835,-0.00090993,-0.00054840,0.00056131,0.00091715,-0.00138857,-0.00079129,0.00086277,0.00146339,-0.00199212,0.00078778,0.00138284,0.00220023
2019-08-26,full,3049,0.07459030,0.26387982,0.48627302,0.71775957,-0.00016504,-0.00004187,0.00007776,0.00019220,-0.00053855,-0.00031219,0.00029705,0.00053226,-0.00087922,-0.00039956,0.00066533,0.00101894,-0.00130645,0.00052010,0.00109315,0.00159852,-0.00197348,0.00104748,0.00155774,0.00238761
2019-09-25,full,3058,0.08349394,0.30354576,0.54515032,0.76280975,-0.00017043,-0.00004076,0.00006376,0.00018806,-0.00050543,-0.00023614,0.00039632,0.00062070,-0.00091272,0.00035937,0.00075565,0.00117875,-0.00140539,0.00079165,0.00122464,0.00182413,0.00026374,0.00130755,0.00177539,0.00261631
2019-10-24,full,3035,0.11238226,0.35787310,0.58264276,0.78341596,-0.00019292,-0.00003539,0.00009634,0.00023474,-0.00053914,0.00025086,0.00042631,0.00067959,-0.00098266,0.00051096,0.00080232,0.00124736,-0.00142148,0.00083665,0.00125901,0.00179570,0.00086170,0.00143736,0.00187109,0.00259409
2019-11-22,full,3009,0.12607832,0.36347804,0.59453526,0.77921592,-0.00019801,-0.00002115,0.00010532,0.00027671,-0.00060454,0.00026813,0.00045732,0.00070477,-0.00102931,0.00054187,0.00078721,0.00122170,-0.00069138,0.00096273,0.00126634,0.00175690,0.00105225,0.00150777,0.00192252,0.00259652
2019-12-24,full,3026,0.11737690,0.35465623,0.59091145,0.77659088,-0.00021188,-0.00004572,0.00011996,0.00023953,-0.00063371,0.00025991,0.00045578,0.00067511,-0.00104305,0.00052722,0.00079924,0.00119302,0.00059288,0.00099123,0.00129577,0.00184864,0.00096938,0.00144111,0.00181766,0.00250472
2020-01-27,full,3038,0.11594234,0.34468615,0.58541223,0.77604761,-0.00021133,-0.00004905,0.00008400,0.00023990,-0.00062259,0.00017529,0.00040192,0.00064215,-0.00085115,0.00048671,0.00074721,0.00116405,0.00043203,0.00086698,0.00114647,0.00177112,0.00088368,0.00128498,0.00167274,0.00237735
2020-02-26,full,3020,0.11506856,0.36233416,0.58759497,0.77607879,-0.00018138,-0.00003161,0.00009037,0.00022592,-0.00063634,0.00023599,0.00044910,0.00071568,-0.00072925,0.00053562,0.00079028,0.00116150,0.00046662,0.00082669,0.00115591,0.00169288,0.00093806,0.00132913,0.00172623,0.00246342
2020-03-26,full,2875,0.02706144,0.12273878,0.28593087,0.52627406,-0.00013462,-0.00004167,0.00003766,0.00013563,-0.00043655,-0.00026386,0.00026141,0.00042180,-0.00077799,-0.00035579,0.00054726,0.00081575,-0.00129294,-0.00043969,0.00089887,0.00131683,-0.00142923,0.00108237,0.00160713,0.00243413
2020-04-27,full,2902,0.03370013,0.12877036,0.27876198,0.49717603,-0.00017493,-0.00005113,0.00004787,0.00017248,-0.00060115,-0.00043686,-0.00023181,0.00038753,-0.00100443,-0.00075909,-0.00049197,0.00063703,-0.00155803,-0.00102253,0.00059751,0.00118347,-0.00218165,0.00012837,0.00145383,0.00250243
2020-05-27,full,2962,0.04364509,0.16374170,0.31444605,0.51339506,-0.00022481,-0.00010626,0.00001982,0.00016834,-0.00070392,-0.00047413,-0.00014684,0.00049259,-0.00126202,-0.00094237,-0.00063382,0.00068825,-0.00178244,-0.00130018,-0.00061767,0.00115734,-0.00217516,0.00012501,0.00166304,0.00286280
2020-06-25,full,2947,0.04800632,0.17280778,0.32783950,0.51508195,-0.00022495,-0.00008057,0.00005379,0.00018943,-0.00071888,-0.00049873,-0.00019594,0.00056486,-0.00120677,-0.00089858,-0.00051237,0.00085800,-0.00178960,-0.00133258,-0.00050813,0.00134876,-0.00193175,0.00116075,0.00202070,0.00339783
2020-07-27,full,2969,0.05406331,0.20289766,0.37083650,0.56596846,-0.00024645,-0.00008593,0.00004535,0.00021463,-0.00076762,-0.00053346,-0.00017850,0.00064917,-0.00130106,-0.00087674,0.00053399,0.00105999,-0.00182076,-0.00131797,0.00077003,0.00176629,-0.00165348,0.00173679,0.00259430,0.00420888
2020-08-25,full,2983,0.05768972,0.21016329,0.40721196,0.60405188,-0.00026486,-0.00010331,0.00004570,0.00026556,-0.00078593,-0.00050099,0.00039707,0.00078132,-0.00139374,-0.00088648,0.00064841,0.00122101,-0.00173365,-0.00110751,0.00114817,0.00217283,0.00020213,0.00217186,0.00319578,0.00474818
2020-09-24,full,2971,0.05531158,0.21529272,0.42271903,0.62988803,-0.00027145,-0.00011493,0.00005369,0.00026115,-0.00077831,-0.00046010,0.00049690,0.00087711,-0.00133146,-0.00075404,0.00088941,0.00155178,-0.00165877,-0.00076429,0.00137259,0.00226725,0.00133044,0.00253986,0.00346838,0.00519546
2020-10-23,full,2985,0.05822401,0.21234434,0.42486984,0.64332428,-0.00024283,-0.00007457,0.00009716,0.00026610,-0.00070350,-0.00033336,0.00055965,0.00089421,-0.00125579,-0.00073297,0.00097941,0.00163953,-0.00152738,0.00086975,0.00168067,0.00256766,0.00149071,0.00263832,0.00371629,0.00535312
2020-11-23,full,2997,0.05536063,0.19839043,0.41027296,0.63998695,-0.00023631,-0.00005489,0.00008404,0.00026256,-0.00070265,-0.00033881,0.00053614,0.00089477,-0.00104786,0.00073857,0.00119282,0.00168415,0.00022094,0.00139140,0.00201530,0.00279832,0.00186704,0.00292772,0.00399232,0.00558787
2020-12-23,full,3019,0.06629253,0.24580792,0.47739457,0.67831665,-0.00022321,-0.00003230,0.00014762,0.00033768,-0.00052370,0.00051928,0.00076156,0.00108337,0.00079095,0.00124324,0.00157585,0.00209570,0.00141833,0.00196029,0.00260577,0.00334484,0.00239523,0.00325632,0.00426360,0.00593059
2021-01-26,full,3033,0.20127641,0.43931614,0.61700814,0.76351585,-0.00002383,0.00027953,0.00049831,0.00080131,0.00076166,0.00110070,0.00139136,0.00186542,0.00128560,0.00168939,0.00215499,0.00277773,0.00190186,0.00252620,0.00316087,0.00402657,0.00277073,0.00373050,0.00476960,0.00650526
2021-02-25,full,3048,0.45071197,0.66001558,0.78101749,0.86624268,0.00015520,0.00058286,0.00097104,0.00143266,0.00117995,0.00164100,0.00205328,0.00268100,0.00176195,0.00225021,0.00277963,0.00368942,0.00224945,0.00298212,0.00364784,0.00469052,0.00315504,0.00406613,0.00507067,0.00683054
2021-03-26,full,3086,0.50894135,0.73254894,0.82812485,0.89824085,0.00002917,0.00048415,0.00092285,0.00152448,0.00121216,0.00171371,0.00231961,0.00310426,0.00184018,0.00239435,0.00297789,0.00395769,0.00232437,0.00290570,0.00363939,0.00496397,0.00309125,0.00388262,0.00484494,0.00626127
2021-04-27,full,3133,0.50426803,0.73788620,0.83220079,0.89973350,-0.00003564,0.00036078,0.00072546,0.00125278,0.00114917,0.00167548,0.00231812,0.00339863,0.00172976,0.00224396,0.00284508,0.00380285,0.00220185,0.00282537,0.00350479,0.00463416,0.00281090,0.00354122,0.00446514,0.00570303
2021-05-26,full,3182,0.47983180,0.72428643,0.83173964,0.89605449,-0.00011968,0.00030457,0.00069677,0.00114056,0.00113449,0.00161721,0.00222490,0.00325927,0.00164103,0.00217774,0.00302728,0.00413829,0.00202955,0.00266979,0.00334038,0.00446148,0.00264889,0.00329535,0.00398850,0.00509126
2021-06-25,full,3230,0.46670600,0.73319380,0.84446312,0.90584551,-0.00022338,0.00024737,0.00064099,0.00127017,0.00106514,0.00152547,0.00224466,0.00337449,0.00154958,0.00207836,0.00272062,0.00392616,0.00208171,0.00270911,0.00336661,0.00437341,0.00269975,0.00330062,0.00400625,0.00506615
2021-07-27,full,3285,0.40024347,0.69272712,0.81107455,0.88521982,-0.00021205,0.00015576,0.00048954,0.00106724,0.00092511,0.00141427,0.00201348,0.00311086,0.00140724,0.00188879,0.00250214,0.00349171,0.00188602,0.00253424,0.00321192,0.00414708,0.00247285,0.00310640,0.00382019,0.00503505
2021-08-25,full,3337,0.33287396,0.62902138,0.77195090,0.86294555,-0.00023466,0.00009760,0.00043015,0.00098012,0.00072578,0.00125879,0.00181978,0.00259838,0.00135751,0.00185910,0.00240798,0.00334520,0.00162254,0.00220785,0.00289367,0.00377660,0.00221356,0.00280751,0.00355178,0.00469214
2021-09-24,full,3430,0.23148016,0.52385264,0.70639401,0.83311025,-0.00026278,0.00004935,0.00030131,0.00071305,0.00054882,0.00099272,0.00140499,0.00208934,0.00105887,0.00154285,0.00199181,0.00271045,0.00147392,0.00199307,0.00256244,0.00344471,0.00189018,0.00250242,0.00314845,0.00446063
2021-10-25,full,3496,0.16033545,0.42633775,0.64462422,0.80271425,-0.00023522,-0.00000885,0.00018706,0.00045505,-0.00045279,0.00061884,0.00096208,0.00147736,0.00069202,0.00114266,0.00159009,0.00220280,0.00117997,0.00165536,0.00212693,0.00280757,0.00174226,0.00218981,0.00278016,0.00406618
2021-11-23,full,3542,0.13758778,0.38811161,0.62127235,0.79698746,-0.00026126,-0.00003385,0.00014227,0.00037320,-0.00070653,0.00033866,0.00063339,0.00102401,-0.00055459,0.00081857,0.00114539,0.00171188,0.00093761,0.00135489,0.00171732,0.00243560,0.00153405,0.00195546,0.00248177,0.00375772
2021-12-23,full,3582,0.11870303,0.35724115,0.59189435,0.76621883,-0.00021822,-0.00003853,0.00012049,0.00030123,-0.00063542,-0.00008600,0.00051685,0.00085238,-0.00113387,0.00048952,0.00087606,0.00128478,-0.00113251,0.00106635,0.00144797,0.00207681,0.00128826,0.00172746,0.00219078,0.00328261
2022-01-25,full,3574,0.10667055,0.34305527,0.56695416,0.74654552,-0.00016638,-0.00002978,0.00005485,0.00021856,-0.00061931,-0.00015303,0.00039008,0.00062514,-0.00094224,0.00040496,0.00081358,0.00124952,-0.00154610,0.00086327,0.00122112,0.00181615,0.00090235,0.00151782,0.00192843,0.00289083
2022-02-24,full,3664,0.10611752,0.30645149,0.52283123,0.72030058,-0.00017904,-0.00002015,0.00006807,0.00020965,-0.00050814,-0.00010786,0.00029032,0.00059862,-0.00089714,-0.00006137,0.00060757,0.00113698,-0.00144565,0.00057282,0.00095062,0.00146802,-0.00211236,0.00109309,0.00157150,0.00259175
2022-03-25,full,3705,0.08255469,0.27514800,0.49003842,0.70431054,-0.00015051,-0.00001638,0.00003160,0.00016351,-0.00051271,-0.00006440,0.00029922,0.00058395,-0.00090489,-0.00029332,0.00054395,0.00092479,-0.00144122,-0.00013669,0.00084511,0.00133409,-0.00259855,0.00010962,0.00141284,0.00243819
2022-04-26,full,3655,0.07572581,0.26039526,0.48796852,0.70443340,-0.00015331,-0.00002251,0.00004580,0.00019403,-0.00054490,-0.00021107,0.00027220,0.00051793,-0.00084140,0.00003059,0.00055136,0.00092231,-0.00149803,-0.00066706,0.00075357,0.00135419,-0.00268759,0.00005892,0.00119744,0.00236854
2022-05-25,full,3648,0.07880507,0.26980517,0.49927563,0.70603683,-0.00015750,-0.00002098,0.00005561,0.00018426,-0.00058133,-0.00026142,0.00025725,0.00049478,-0.00106583,-0.00055609,0.00039967,0.00085595,-0.00155912,-0.00068510,0.00072536,0.00137496,-0.00346400,-0.00178939,0.00011774,0.00189944
2022-06-27,full,3629,0.08491648,0.29112729,0.52318338,0.72807703,-0.00017956,-0.00004306,0.00005486,0.00019770,-0.00057881,-0.00031966,0.00022453,0.00052359,-0.00115149,-0.00065976,0.00026921,0.00082406,-0.00200121,-0.00110989,0.00006062,0.00116466,-0.00386654,-0.00219941,0.00007966,0.00184252
2022-07-27,full,3676,0.09598713,0.31970391,0.54572237,0.73889075,-0.00022287,-0.00005767,0.00004758,0.00018175,-0.00067183,-0.00041932,0.00007381,0.00051611,-0.00132018,-0.00082260,0.00003239,0.00069572,-0.00219600,-0.00129980,0.00004949,0.00100487,-0.00393532,-0.00234431,-0.00108538,0.00120571
2022-08-25,full,3707,0.09746199,0.29978431,0.52910181,0.71483267,-0.00021288,-0.00005660,0.00005527,0.00021640,-0.00074058,-0.00044027,0.00002332,0.00045792,-0.00130082,-0.00087595,-0.00046801,0.00066623,-0.00206539,-0.00123414,0.00005110,0.00102076,-0.00355362,-0.00211251,0.00006773,0.00132027
2022-09-26,full,3657,0.09797734,0.30962076,0.52822569,0.71870621,-0.00025401,-0.00008476,0.00001257,0.00015602,-0.00070803,-0.00041305,0.00002844,0.00050019,-0.00138696,-0.00084810,-0.00053178,0.00061941,-0.00178723,-0.00126088,0.00004492,0.00101267,-0.00317485,-0.00192788,0.00006999,0.00116941
2022-10-25,full,3687,0.10565808,0.33265890,0.57215852,0.75398115,-0.00025870,-0.00008303,0.00002824,0.00020043,-0.00079764,-0.00049464,-0.00003261,0.00048617,-0.00142999,-0.00091819,-0.00052590,0.00071858,-0.00197206,-0.00136864,-0.00074590,0.00102432,-0.00317463,-0.00203031,0.00006840,0.00012127
2022-11-23,full,3695,0.09654618,0.31124618,0.55779962,0.75493492,-0.00024838,-0.00009009,0.00003472,0.00020459,-0.00073019,-0.00045043,0.00017093,0.00059064,-0.00126990,-0.00087957,-0.00019447,0.00083668,-0.00200257,-0.00134026,0.00008308,0.00134356,-0.00281129,-0.00158086,0.00010250,0.00014831
2022-12-23,full,3597,0.08433926,0.29740057,0.52882052,0.74991946,-0.00021863,-0.00006554,0.00005854,0.00021626,-0.00067400,-0.00039376,0.00036794,0.00068178,-0.00129854,-0.00082106,0.00033779,0.00107764,-0.00189045,-0.00122928,0.00010012,0.00156346,-0.00251780,0.00009657,0.00012832,0.00017983
2023-01-26,full,3628,0.08304082,0.27105531,0.51616902,0.73548175,-0.00021784,-0.00004478,0.00010300,0.00024321,-0.00059809,-0.00032280,0.00039225,0.00067733,-0.00112173,-0.00066068,0.00064115,0.00111853,-0.00176517,-0.00101237,0.00065356,0.00161576,-0.00207307,0.00013196,0.00016352,0.00149104
2023-02-27,full,3586,0.07675661,0.25607995,0.47993833,0.71787724,-0.00022483,-0.00007059,0.00009233,0.00023401,-0.00060498,-0.00026689,0.00040347,0.00066623,-0.00102880,-0.00040851,0.00077140,0.00116943,-0.00152240,0.00013678,0.00105694,0.00174083,0.00014236,0.00017485,0.00020873,0.00200127
2023-03-28,full,3481,0.07110230,0.24783929,0.48283580,0.71456266,-0.00020795,-0.00005946,0.00008391,0.00021619,-0.00055877,-0.00019000,0.00042507,0.00070199,-0.00097453,-0.00039190,0.00078257,0.00115405,-0.00113387,0.00086704,0.00130247,0.00185781,0.00017239,0.00020627,0.00028008,0.00235274
2023-04-27,full,3455,0.07458546,0.26396388,0.51417696,0.74322893,-0.00018354,-0.00004112,0.00010348,0.00022349,-0.00057332,-0.00022854,0.00040798,0.00063935,-0.00090408,0.00056037,0.00086600,0.00130652,-0.00100947,0.00104976,0.00149773,0.00208435,0.00021097,0.00024667,0.00123076,0.00261033
2023-05-26,full,3424,0.08139575,0.28411721,0.52487130,0.74946861,-0.00023707,-0.00007501,0.00006419,0.00021401,-0.00067624,-0.00035346,0.00043349,0.00068308,-0.00099125,0.00050595,0.00087488,0.00129256,-0.00130963,0.00096295,0.00145684,0.00206885,0.00023790,0.00027439,0.00127680,0.00260424
2023-06-28,full,3401,0.09082206,0.29594225,0.54538809,0.75919580,-0.00022077,-0.00006195,0.00010327,0.00024915,-0.00066435,-0.00030384,0.00046494,0.00074408,-0.00109639,0.00018706,0.00084774,0.00128366,-0.00143087,0.00093272,0.00146510,0.00209017,0.00025470,0.00029706,0.00149716,0.00266619
2023-07-28,full,3387,0.09872753,0.31056381,0.55558459,0.75958760,-0.00022542,-0.00004090,0.00011484,0.00027229,-0.00057184,-0.00021503,0.00051338,0.00076684,-0.00108886,-0.00035752,0.00085859,0.00128837,-0.00154736,0.00089314,0.00143969,0.00208502,0.00026964,0.00032262,0.00166981,0.00279918
2023-08-28,full,3347,0.10844417,0.33131440,0.57159422,0.78611420,-0.00021171,-0.00004645,0.00009932,0.00026306,-0.00061634,0.00026714,0.00049336,0.00076780,-0.00120642,0.00005751,0.00091685,0.00131041,-0.00105594,0.00116208,0.00160757,0.00224254,0.00029718,0.00040361,0.00198716,0.00302263
2023-09-27,full,3308,0.09682999,0.34197175,0.57399499,0.78794323,-0.00021675,-0.00006960,0.00008129,0.00021662,-0.00066889,-0.00029745,0.00049873,0.00079813,-0.00115146,0.00047956,0.00089949,0.00132636,-0.00105092,0.00110080,0.00157243,0.00229669,0.00030052,0.00041766,0.00201965,0.00288877
2023-10-26,full,3248,0.09698295,0.31648427,0.54861636,0.76057454,-0.00020199,-0.00003137,0.00009561,0.00024624,-0.00067278,-0.00038180,0.00037295,0.00065449,-0.00111856,-0.00053655,0.00082312,0.00127576,-0.00144633,0.00050930,0.00127785,0.00196736,0.00023995,0.00035606,0.00160275,0.00259002
2023-11-27,full,3244,0.09508679,0.30583063,0.54382237,0.75379224,-0.00020937,-0.00007889,0.00007935,0.00026492,-0.00064211,-0.00038291,0.00035540,0.00065067,-0.00117008,-0.00063728,0.00063810,0.00116819,-0.00151720,-0.00060066,0.00121579,0.00183887,0.00018082,0.00031354,0.00131082,0.00237986
2023-12-27,full,3227,0.07527585,0.25838300,0.50061413,0.74206074,-0.00021075,-0.00007335,0.00005580,0.00020172,-0.00059272,-0.00032601,0.00034095,0.00060341,-0.00110135,-0.00061247,0.00061281,0.00108064,-0.00138872,0.00051213,0.00126741,0.00181331,0.00019998,0.00034203,0.00160963,0.00260039
