date,factor_TS,factor_PRET,factor_R2
1993-09-10,0.00062785,-0.00040467,0.00088314
1993-09-13,-0.00165924,-0.00005613,-0.00039673
1993-09-14,-0.00353724,-0.00172846,-0.00227520
1993-09-15,0.00018045,0.00062368,0.00277163
1993-09-16,0.00251192,0.00078306,0.00029579
1993-09-17,0.00511507,0.00257369,-0.00024040
1993-09-20,0.00576746,0.00432932,0.00068348
1993-09-21,0.00061786,0.00153941,0.00057080
1993-09-22,0.00106869,-0.00025253,0.00142226
1993-09-23,-0.00164923,-0.00210610,-0.00064280
1993-09-24,0.00278733,0.00154001,0.00242807
1993-09-27,-0.00075503,-0.00115114,-0.00045874
1993-09-28,0.00414676,0.00279925,0.00107473
1993-09-29,0.00358338,0.00065066,0.00100442
1993-09-30,0.00190115,0.00073150,-0.00012880
1993-10-01,0.00053560,-0.00079376,-0.00024633
1993-10-04,0.00405923,0.00164852,0.00124737
1993-10-05,-0.00199469,-0.00010416,0.00137916
1993-10-06,0.00119026,0.00048581,0.00094476
1993-10-07,0.00025598,0.00024739,0.00119287
1993-10-08,0.00077499,0.00086838,0.00077838
1993-10-11,-0.00093874,-0.00016224,0.00072445
1993-10-12,-0.00055064,-0.00205521,0.00045753
1993-10-13,-0.00210218,0.00030966,0.00159313
1993-10-14,-0.00384567,-0.00292706,0.00068048
1993-10-15,0.00119830,0.00062762,-0.00057892
1993-10-18,0.00257158,-0.00230983,-0.00593137
1993-10-19,0.00283393,0.00015835,-0.00268212
1993-10-20,0.00112938,0.00087867,-0.00012257
1993-10-21,-0.00137240,0.00002438,0.00055470
1993-10-22,0.00064036,-0.00084316,0.00066112
1993-10-25,-0.00430569,-0.00121076,-0.00001169
1993-10-26,-0.00042038,0.00081719,-0.00091721
1993-10-27,0.00113924,0.00112208,0.00165600
1993-10-28,0.00115438,-0.00002032,-0.00122481
1993-10-29,-0.00111442,-0.00052528,0.00075334
1993-11-01,-0.00160370,-0.00005515,-0.00015054
1993-11-02,-0.00149364,-0.00062931,0.00051371
1993-11-03,-0.00453104,-0.00232256,0.00013376
1993-11-04,-0.00171308,-0.00404882,-0.00332322
1993-11-05,-0.00002319,0.00157616,-0.00033838
1993-11-08,-0.00063425,-0.00088354,-0.00130402
1993-11-09,-0.00219807,-0.00042305,0.00010236
1993-11-10,-0.00271276,0.00095303,-0.00222680
1993-11-11,-0.00247336,-0.00052178,0.00168479
1993-11-12,-0.00182902,-0.00033260,-0.00340157
1993-11-15,-0.00341029,-0.00187209,-0.00067966
1993-11-16,-0.00480553,-0.00535235,-0.00503710
1993-11-17,0.00072326,0.00055112,-0.00083075
1993-11-18,-0.00020318,-0.00014017,-0.00167081
1993-11-19,-0.00132336,-0.00131769,-0.00152233
1993-11-22,-0.00535024,-0.00265033,-0.00493218
1993-11-23,0.00491877,0.00306450,0.00261282
1993-11-24,0.00634293,0.00180360,0.00170669
1993-11-26,-0.00149001,0.00140376,0.00109854
1993-11-29,-0.00205602,0.00077092,0.00085683
1993-11-30,-0.00477480,-0.00241346,-0.00114087
1993-12-01,0.00509115,0.00294701,0.00299373
1993-12-02,0.00084428,0.00037822,0.00085518
1993-12-03,-0.00075485,-0.00062316,0.00072527
1993-12-06,-0.00024048,0.00084266,0.00109767
1993-12-07,-0.00033878,-0.00016167,-0.00138086
1993-12-08,-0.00174015,-0.00153048,-0.00217371
1993-12-09,0.00193471,0.00224531,0.00121776
1993-12-10,0.00225958,0.00161972,-0.00070256
1993-12-13,-0.00689113,-0.00172967,-0.00201474
1993-12-14,-0.00274729,-0.00056513,-0.00175448
1993-12-15,-0.00402343,-0.00082443,0.00024627
1993-12-16,0.00636745,0.00011760,-0.00014430
1993-12-17,0.00150020,-0.00127536,0.00072765
1993-12-20,-0.00046007,0.00203080,0.00085680
1993-12-21,-0.00250105,0.00014276,-0.00142694
1993-12-22,0.00091811,-0.00005377,0.00007156
1993-12-23,0.00296200,-0.00153367,-0.00074472
1993-12-27,0.00013802,-0.00031193,0.00186662
1993-12-28,0.00403294,0.00029253,0.00092459
1993-12-29,0.00436803,-0.00044144,-0.00076527
1993-12-30,-0.00011499,0.00128892,0.00177654
1993-12-31,0.00662428,0.00331262,0.00239110
1994-01-03,-0.00154673,-0.00419945,-0.00322058
1994-01-04,0.00442215,-0.00061575,-0.00074146
1994-01-05,0.00501267,0.00019539,0.00235226
1994-01-06,0.00052755,0.00091091,-0.00079783
1994-01-07,-0.00321386,-0.00180190,-0.00058602
1994-01-10,0.00005683,-0.00079467,0.00122807
1994-01-11,-0.00277181,0.00062561,-0.00071348
1994-01-12,0.00230242,0.00320990,0.00236863
1994-01-13,0.00287623,0.00239987,0.00012301
1994-01-14,-0.00287533,-0.00110269,0.00081683
1994-01-17,0.00084610,-0.00165095,-0.00278718
1994-01-18,-0.00506569,-0.00225307,-0.00128183
1994-01-19,0.00661608,0.00285595,0.00009818
1994-01-20,-0.00131407,-0.00133455,-0.00101204
1994-01-21,0.00160278,0.00085313,0.00124088
1994-01-24,-0.00254074,0.00108236,-0.00173548
1994-01-25,0.00300734,0.00120601,0.00080053
1994-01-26,0.00294289,0.00131956,0.00305419
1994-01-27,0.00008557,-0.00031272,0.00156410
1994-01-28,-0.00304644,-0.00175827,-0.00065670
1994-01-31,-0.00000704,0.00106132,0.00184847
1994-02-01,0.00061833,-0.00002619,0.00010932
1994-02-02,-0.00128421,-0.00191164,-0.00242974
1994-02-03,0.00331673,0.00150614,0.00051197
1994-02-04,0.00089476,0.00436032,-0.00290788
1994-02-07,-0.00266993,-0.00404884,-0.00336668
1994-02-08,-0.00185308,0.00032836,0.00052966
1994-02-09,-0.00012738,-0.00077886,0.00116618
1994-02-10,0.00342869,0.00179450,-0.00130026
1994-02-11,-0.00105760,0.00044413,0.00131630
1994-02-14,-0.00577268,-0.00193663,0.00050673
1994-02-15,0.00412091,-0.00073577,-0.00228878
1994-02-16,0.00503543,0.00316168,0.00148664
1994-02-17,-0.00218812,-0.00161909,0.00060373
1994-02-18,-0.00171997,-0.00055798,-0.00001631
1994-02-22,-0.00290994,-0.00089926,-0.00196722
1994-02-23,-0.00114937,0.00000367,-0.00045546
1994-02-24,0.00366007,-0.00008210,0.00089179
1994-02-25,0.00242721,0.00147887,0.00027053
1994-02-28,0.00083984,0.00278963,0.00144488
1994-03-01,0.00292937,0.00060807,-0.00196397
1994-03-02,-0.00271195,-0.00218408,-0.00215576
1994-03-03,-0.00459473,-0.00000096,-0.00068392
1994-03-04,0.00067932,0.00189601,-0.00021248
1994-03-07,-0.00543777,-0.00171231,-0.00241123
1994-03-08,-0.00392209,-0.00275676,-0.00098614
1994-03-09,-0.00229079,-0.00005875,-0.00041109
1994-03-10,0.00192129,0.00077366,0.00204767
1994-03-11,-0.00057516,-0.00005171,0.00003668
1994-03-14,-0.00242225,-0.00098186,-0.00025141
1994-03-15,-0.00094955,0.00044151,0.00107253
1994-03-16,0.00441706,-0.00021258,0.00126577
1994-03-17,0.00518551,-0.00055054,-0.00112835
1994-03-18,0.00167752,-0.00005673,0.00203323
1994-03-21,-0.00321213,-0.00048274,-0.00111026
1994-03-22,-0.00298404,-0.00128652,-0.00101915
1994-03-23,-0.00193281,0.00101123,-0.00101789
1994-03-24,0.00222406,0.00048040,0.00115511
1994-03-25,0.00618256,0.00508262,0.00302371
1994-03-28,0.00478887,-0.00368533,-0.00163624
1994-03-29,0.00913126,0.00120435,0.00268368
1994-03-30,-0.00131362,-0.00117295,-0.00150425
1994-03-31,0.00680541,0.00211724,-0.00029128
1994-04-04,-0.00821392,-0.00286472,-0.00376335
1994-04-05,-0.00938547,0.00086308,-0.00241662
1994-04-06,-0.00658296,0.00000220,-0.00199690
1994-04-07,-0.00584956,-0.00119228,-0.00050283
1994-04-08,-0.00436689,0.00060829,0.00019840
1994-04-11,-0.00021427,-0.00265973,-0.00005131
1994-04-12,0.00055229,-0.00131732,0.00056091
1994-04-13,0.00352869,-0.00076922,0.00041035
1994-04-14,-0.00046619,0.00030600,0.00083088
1994-04-15,0.00423749,0.00074792,0.00038151
1994-04-18,-0.00017817,0.00091686,-0.00361267
1994-04-19,-0.00326503,-0.00343459,0.00013358
1994-04-20,-0.00462303,-0.00227569,0.00222273
1994-04-21,0.00594952,0.00162767,-0.00255971
1994-04-22,0.00585386,0.00418783,0.00102898
1994-04-25,0.00632876,0.00260138,-0.00156346
1994-04-26,0.00399826,0.00319749,-0.00113466
1994-04-28,-0.00101214,0.00028734,0.00279372
1994-04-29,0.00111915,0.00074213,-0.00263917
1994-05-02,0.00506486,0.00080291,0.00133861
1994-05-03,0.00118323,0.00095916,0.00189035
1994-05-04,-0.00104221,-0.00052369,0.00008380
1994-05-05,0.00516077,0.00118586,0.00379708
1994-05-06,-0.00290406,-0.00143169,0.00214256
1994-05-09,-0.00726578,-0.00108899,-0.00003446
1994-05-10,-0.00717143,-0.00594437,0.00167739
1994-05-11,-0.00202187,-0.00100687,-0.00013132
1994-05-12,0.00266411,-0.00017638,0.00056850
1994-05-13,-0.00262013,-0.00293227,0.00026225
1994-05-16,-0.00484229,-0.00337303,0.00185369
1994-05-17,-0.00044904,-0.00423705,-0.00054245
1994-05-18,0.00219449,0.00143715,-0.00233601
1994-05-19,0.00460004,-0.00070783,0.00199262
1994-05-20,0.00192893,0.00160138,0.00077064
1994-05-23,0.00078231,-0.00010097,0.00024111
1994-05-24,-0.00056234,-0.00118483,-0.00013131
1994-05-25,-0.00165692,-0.00094330,0.00081765
1994-05-26,0.00058119,-0.00142772,-0.00064396
1994-05-27,0.00353427,0.00075627,-0.00050367
1994-05-31,-0.00034749,0.00144381,-0.00218638
1994-06-01,-0.00472229,-0.00162713,0.00012520
1994-06-02,0.00112873,-0.00178375,0.00232847
1994-06-03,0.00314739,0.00096966,-0.00034404
1994-06-06,0.00125794,-0.00004481,-0.00047911
1994-06-07,-0.00100299,0.00095849,-0.00092545
1994-06-08,0.00071794,0.00045180,-0.00148597
1994-06-09,0.00073574,0.00058020,0.00021134
1994-06-10,0.00311840,-0.00148070,0.00140039
1994-06-13,-0.00183000,0.00087569,-0.00291070
1994-06-14,-0.00446322,-0.00024111,-0.00258035
1994-06-15,-0.00074262,0.00145167,-0.00223725
1994-06-16,-0.00221871,-0.00233467,0.00074307
1994-06-17,0.00626059,0.00551037,-0.00241323
1994-06-20,-0.00001987,0.00345555,-0.00124478
1994-06-21,0.00320991,0.00494101,0.00213257
1994-06-22,-0.00132138,-0.00130829,-0.00076614
1994-06-23,0.00004635,0.00455844,-0.00277167
1994-06-24,0.00206576,0.00355773,-0.00027953
1994-06-27,-0.00195232,-0.00319949,0.00086928
1994-06-28,-0.00253999,-0.00101990,-0.00161993
1994-06-29,-0.00246282,-0.00220175,-0.00009639
1994-06-30,0.00939895,0.00405279,0.00119240
1994-07-01,0.00056787,0.00021688,-0.00054669
1994-07-05,-0.00540389,-0.00187970,-0.00013478
1994-07-06,-0.00034463,0.00136185,-0.00004059
1994-07-07,0.00158132,-0.00032430,0.00032591
1994-07-08,-0.00397918,-0.00278134,0.00024374
1994-07-11,0.00041070,0.00012487,0.00111743
1994-07-12,0.00096642,-0.00135212,0.00070363
1994-07-13,-0.00028390,-0.00303439,-0.00190798
1994-07-14,-0.00111027,-0.00150815,0.00096247
1994-07-15,0.00369604,0.00304088,-0.00126205
1994-07-18,-0.00015438,-0.00025106,-0.00119424
1994-07-19,0.00012050,0.00134355,-0.00228099
1994-07-20,0.00678649,0.00397229,-0.00019402
1994-07-21,0.00104498,0.00080341,-0.00021486
1994-07-22,0.00018647,0.00053029,0.00018404
1994-07-25,0.00348017,0.00228339,0.00030225
1994-07-26,0.00173887,0.00076607,-0.00018193
1994-07-27,0.00157017,0.00092082,-0.00065395
1994-07-28,-0.00035148,0.00076828,0.00055983
1994-07-29,-0.00099157,-0.00137019,0.00015027
1994-08-01,-0.00126199,0.00032772,0.00003069
1994-08-02,0.00066978,0.00003930,0.00083144
1994-08-03,0.00185422,0.00133520,-0.00223223
1994-08-04,0.00470979,0.00283821,-0.00127742
1994-08-05,0.00311471,0.00153103,-0.00013500
1994-08-08,0.00198332,0.00046571,-0.00031363
1994-08-09,0.00312681,0.00137566,-0.00024838
1994-08-10,-0.00401963,-0.00340698,0.00243990
1994-08-11,-0.00040717,-0.00157541,-0.00092764
1994-08-12,0.00066447,0.00059379,0.00077887
1994-08-15,0.00086984,-0.00019210,-0.00093032
1994-08-16,-0.00174024,-0.00079894,0.00124705
1994-08-17,0.00168131,0.00027039,-0.00151340
1994-08-18,-0.00047447,-0.00128114,-0.00006508
1994-08-19,0.00007210,-0.00042065,0.00032298
1994-08-22,0.00069513,-0.00049372,0.00003172
1994-08-23,0.00136640,0.00088186,-0.00136323
1994-08-24,0.00007976,-0.00018090,0.00060906
1994-08-25,0.00023059,-0.00134258,-0.00021323
1994-08-26,-0.00175731,-0.00112945,-0.00052185
1994-08-29,0.00418407,0.00221675,0.00038727
1994-08-30,0.00118987,0.00079924,0.00008371
1994-08-31,0.00104415,0.00043921,-0.00076273
1994-09-01,0.00153766,0.00071583,0.00028738
1994-09-02,0.00093112,0.00002852,0.00022132
1994-09-06,0.00122952,0.00015096,0.00001770
1994-09-07,-0.00277819,-0.00182308,-0.00065106
1994-09-08,0.00104427,0.00051245,0.00063088
1994-09-09,0.00260447,0.00003885,-0.00013931
1994-09-12,-0.00318961,-0.00264225,-0.00037722
1994-09-13,-0.00218477,-0.00146155,0.00085192
1994-09-14,-0.00143691,-0.00014083,-0.00002010
1994-09-15,-0.00317845,-0.00219885,0.00059124
1994-09-16,0.00134853,-0.00064484,-0.00301030
1994-09-19,-0.00014610,-0.00004061,0.00105705
1994-09-20,0.00436900,0.00093549,-0.00023038
1994-09-21,0.00155052,0.00035655,-0.00009056
1994-09-22,-0.00002714,-0.00001050,0.00059790
1994-09-23,-0.00113648,-0.00155755,0.00034020
1994-09-26,0.00023411,-0.00142564,0.00105113
1994-09-27,-0.00192494,-0.00076065,0.00014254
1994-09-28,-0.00376939,-0.00210122,0.00014530
1994-09-29,-0.00212358,-0.00266689,0.00040880
1994-09-30,-0.00022922,0.00174234,-0.00010598
1994-10-03,-0.00361328,-0.00382791,-0.00114916
1994-10-04,0.00572274,0.00165278,0.00096527
1994-10-05,-0.00141677,-0.00143106,0.00115555
1994-10-06,0.00385605,0.00248207,-0.00002236
1994-10-07,-0.00517915,-0.00215707,0.00168136
1994-10-10,-0.00534134,-0.00187357,0.00101993
1994-10-11,-0.00457959,-0.00140759,0.00120139
1994-10-12,-0.00101832,-0.00065454,-0.00002405
1994-10-13,0.00096591,0.00066421,0.00036973
1994-10-14,0.00330238,0.00176014,0.00061253
1994-10-17,0.00667955,0.00208039,-0.00025075
1994-10-18,0.00156796,0.00024883,-0.00116795
1994-10-19,-0.00518886,-0.00485040,-0.00272861
1994-10-20,0.00111244,0.00024138,-0.00042542
1994-10-21,-0.00007791,0.00001465,-0.00024356
1994-10-24,0.00058983,-0.00112480,-0.00178092
1994-10-25,0.00201070,0.00194546,0.00126714
1994-10-26,-0.00717597,-0.00344662,0.00076025
1994-10-27,-0.00257343,-0.00339467,-0.00198715
1994-10-28,-0.00400454,-0.00234201,0.00111953
1994-10-31,-0.00154379,-0.00195805,-0.00068700
1994-11-01,0.00089398,-0.00018794,0.00022257
1994-11-02,0.00016699,-0.00019158,-0.00016324
1994-11-03,-0.00119294,0.00031987,-0.00020339
1994-11-04,0.00229739,0.00131666,-0.00005000
1994-11-07,0.00252206,0.00162263,0.00111507
1994-11-08,-0.00542105,-0.00244492,0.00067626
1994-11-09,-0.00067338,-0.00110025,-0.00144886
1994-11-10,0.00028219,-0.00020155,-0.00062940
1994-11-11,-0.00006135,0.00055300,0.00107247
1994-11-14,-0.00454753,-0.00419796,-0.00125699
1994-11-15,0.00074985,0.00217360,0.00044086
1994-11-16,-0.00507931,-0.00164467,-0.00048828
1994-11-17,0.00259797,0.00146669,0.00048215
1994-11-18,-0.00007364,0.00089442,0.00188744
1994-11-21,0.00724667,0.00311645,0.00161967
1994-11-22,0.00961892,0.00452301,0.00173798
1994-11-23,0.00741714,0.00170974,0.00003729
1994-11-25,-0.00563586,-0.00292440,-0.00093733
1994-11-28,-0.00642996,-0.00303489,-0.00038004
1994-11-29,-0.00460316,-0.00130327,0.00021679
1994-11-30,0.00351484,0.00084064,-0.00200480
1994-12-01,0.00245214,0.00124028,-0.00005484
1994-12-02,-0.00221940,-0.00100826,0.00017542
1994-12-05,-0.00600344,-0.00043319,0.00037329
1994-12-06,-0.00002934,-0.00004642,0.00004270
1994-12-07,0.00084583,0.00064850,-0.00076409
1994-12-08,0.01418536,0.00436721,0.00229811
1994-12-09,-0.00186486,-0.00041434,0.00099179
1994-12-12,-0.00411453,-0.00081631,-0.00134145
1994-12-13,-0.00304909,0.00029204,-0.00120417
1994-12-14,-0.00560637,-0.00188257,-0.00128584
1994-12-15,0.00539549,0.00154686,-0.00082576
1994-12-16,-0.00103354,-0.00028451,-0.00030898
1994-12-19,0.00107849,0.00040079,-0.00008980
1994-12-20,0.00198987,0.00010265,-0.00159596
1994-12-21,-0.00123801,-0.00284607,0.00205478
1994-12-22,0.00005992,0.00029523,0.00052781
1994-12-23,-0.00260509,0.00104877,-0.00098123
1994-12-27,-0.00840601,0.00062980,-0.00194562
1994-12-28,0.00059834,0.00046414,0.00066679
1994-12-29,-0.00527458,0.00035848,-0.00115918
1994-12-30,0.00732197,-0.00115522,0.00094056
1995-01-03,0.02044688,0.00092706,0.00340706
1995-01-04,0.00357295,-0.00118167,0.00145839
1995-01-05,0.00255752,0.00018899,0.00337035
1995-01-06,-0.00327670,-0.00080338,-0.00133353
1995-01-09,0.00319118,0.00000167,0.00094756
1995-01-10,-0.00118768,0.00043952,-0.00220645
1995-01-11,-0.00318109,0.00111849,-0.00048745
1995-01-12,-0.00053561,0.00092751,-0.00126705
1995-01-13,0.00300168,-0.00054628,-0.00089457
1995-01-16,-0.00556331,-0.00182858,-0.00069272
1995-01-17,0.00044366,0.00217712,-0.00096666
1995-01-18,0.00292339,0.00081088,0.00060440
1995-01-19,0.00481143,0.00094159,0.00249774
1995-01-20,0.00389399,0.00136336,-0.00010585
1995-01-23,0.00549917,0.00101097,-0.00075131
1995-01-24,-0.00257707,-0.00032585,-0.00050790
1995-01-25,0.00395322,-0.00040004,-0.00026907
1995-01-26,0.00480175,0.00174783,0.00104276
1995-01-27,0.00025086,-0.00069628,-0.00055749
1995-01-30,0.00794331,0.00268767,0.00176861
1995-01-31,0.00106414,-0.00029089,-0.00015588
1995-02-01,-0.00379548,-0.00081189,-0.00073020
1995-02-02,-0.00418129,-0.00098348,-0.00047173
1995-02-03,-0.00189565,-0.00222318,-0.00411660
1995-02-06,-0.00496733,-0.00171962,-0.00052889
1995-02-07,0.00241103,-0.00048592,0.00221640
1995-02-08,-0.00008387,0.00005707,0.00023481
1995-02-09,-0.00365507,-0.00144936,0.00135345
1995-02-10,-0.00289461,-0.00113693,-0.00015361
1995-02-13,0.00101755,0.00061215,-0.00036053
1995-02-14,0.00212980,-0.00010634,-0.00196823
1995-02-15,0.00379168,0.00293740,-0.00280884
1995-02-16,0.00475525,0.00197215,0.00057009
1995-02-17,0.00178167,0.00065696,0.00069553
1995-02-21,0.00240846,-0.00027651,-0.00093070
1995-02-22,0.00050675,-0.00056604,-0.00104483
1995-02-23,-0.00021677,-0.00117641,-0.00135177
1995-02-24,0.00012315,0.00121838,0.00094240
1995-02-27,-0.00112714,-0.00020505,0.00117887
1995-02-28,-0.00206566,-0.00138833,-0.00061784
1995-03-01,-0.00021878,-0.00055275,0.00060803
1995-03-02,-0.00280248,0.00112145,-0.00054621
1995-03-03,-0.00058798,-0.00001998,-0.00109753
1995-03-06,0.00053176,0.00125400,-0.00093094
1995-03-07,0.00088183,0.00265437,0.00296933
1995-03-08,-0.00120170,-0.00147394,-0.00148202
1995-03-09,0.00088213,0.00116896,0.00027833
1995-03-10,0.00584425,0.00062394,-0.00230583
1995-03-13,-0.00012886,-0.00093096,-0.00013132
1995-03-14,-0.00060447,0.00032184,-0.00046966
1995-03-15,0.00263179,0.00118693,0.00166363
1995-03-16,0.00267070,0.00008839,-0.00113918
1995-03-17,0.00634156,0.00338791,-0.00313031
1995-03-20,0.00101897,0.00025608,0.00218120
1995-03-21,0.00138414,0.00070878,-0.00004935
1995-03-22,0.00145672,-0.00059490,-0.00116055
1995-03-23,-0.00103263,-0.00047734,0.00111717
1995-03-24,0.00272650,-0.00001645,-0.00187889
1995-03-27,0.00176281,-0.00033396,-0.00093863
1995-03-28,-0.00171186,-0.00077249,0.00157304
1995-03-29,-0.00055696,0.00037432,-0.00254711
1995-03-30,-0.00215422,-0.00189709,-0.00232264
1995-03-31,-0.00393761,-0.00183427,0.00116130
1995-04-03,0.00024600,-0.00017953,0.00092906
1995-04-04,0.00400941,-0.00011552,-0.00256923
1995-04-05,-0.00089441,-0.00175796,-0.00150732
1995-04-06,0.00155076,-0.00012807,-0.00093345
1995-04-07,0.00128073,0.00173254,0.00123438
1995-04-10,-0.00041284,-0.00073107,0.00026478
1995-04-11,-0.00139127,-0.00069978,0.00207623
1995-04-12,0.00056025,0.00037212,-0.00079188
1995-04-13,-0.00098019,-0.00036939,0.00084654
1995-04-17,-0.00207641,-0.00060565,0.00195893
1995-04-18,0.00532310,-0.00089464,-0.00307694
1995-04-19,0.00109534,0.00024700,0.00012722
1995-04-20,0.00453513,0.00124955,-0.00155945
1995-04-21,0.00295800,0.00087622,-0.00016001
1995-04-24,-0.00196534,0.00048992,0.00153901
1995-04-25,-0.00334307,-0.00037560,0.00041103
1995-04-26,0.00032194,0.00077251,0.00045588
1995-04-27,-0.00076133,-0.00003627,-0.00036556
1995-04-28,-0.00158284,0.00066246,-0.00065389
1995-05-01,-0.00524471,-0.00225845,-0.00048807
1995-05-02,-0.00054653,0.00093257,-0.00009908
1995-05-03,-0.00009067,0.00169079,0.00205655
1995-05-04,0.00016791,-0.00215653,-0.00050834
1995-05-05,0.00423947,0.00109607,-0.00174270
1995-05-08,-0.00371146,0.00055454,-0.00251113
1995-05-09,-0.00488245,-0.00105557,-0.00065596
1995-05-10,-0.00337295,0.00035114,-0.00100979
1995-05-11,0.00158477,0.00128634,0.00039371
1995-05-12,0.00156532,0.00140128,-0.00158220
1995-05-15,0.00003504,0.00052406,-0.00114932
1995-05-16,-0.00279892,-0.00139477,-0.00078308
1995-05-17,0.00752646,-0.00010022,-0.00189184
1995-05-18,0.00657419,0.00038971,0.00109873
1995-05-19,0.00266354,0.00064403,0.00123979
1995-05-22,-0.00918336,0.00144165,0.00234273
1995-05-23,0.00166766,0.00371786,0.00387349
1995-05-24,-0.00129742,0.00079215,0.00034965
1995-05-25,0.00365098,0.00116127,0.00066637
1995-05-26,-0.00097255,-0.00335079,-0.00112394
1995-05-30,0.00085730,-0.00302373,-0.00471354
1995-05-31,-0.00146813,0.00310225,0.00046472
1995-06-01,-0.00086488,0.00017027,0.00239379
1995-06-02,-0.00157379,0.00069226,0.00200825
1995-06-05,0.00074551,0.00083880,-0.00065855
1995-06-06,-0.00034842,0.00070159,0.00101765
1995-06-07,0.00224219,0.00081523,0.00141702
1995-06-08,0.00027556,0.00151543,0.00355360
1995-06-09,-0.00002665,-0.00055884,0.00175383
1995-06-12,-0.00148920,0.00131170,0.00124891
1995-06-13,-0.00028183,0.00219457,-0.00023443
1995-06-14,-0.00512363,0.00027778,0.00367460
1995-06-15,0.00146119,0.00191165,0.00213076
1995-06-16,0.00153101,0.00083119,-0.00040921
1995-06-19,0.00102658,0.00884300,0.00744817
1995-06-20,0.00538377,0.00539002,0.00495198
1995-06-21,0.00229555,0.00202808,0.00235052
1995-06-22,0.00004057,0.00556406,0.00322186
1995-06-23,-0.00014235,0.00147544,0.00198567
1995-06-26,0.00273469,-0.00325219,-0.00162159
1995-06-27,-0.00112554,-0.00287888,-0.00236205
1995-06-28,0.00188201,-0.00120685,-0.00246613
1995-06-29,0.00181716,0.00465754,0.00475756
1995-06-30,-0.00064498,0.00298960,0.00239996
1995-07-03,-0.00102455,0.00194468,0.00200468
1995-07-05,-0.00193973,0.00285725,0.00290209
1995-07-06,-0.00167707,0.00238734,0.00037236
1995-07-07,-0.00023722,0.00331590,0.00227234
1995-07-10,0.00347766,-0.00116713,-0.00141695
1995-07-11,0.00369212,-0.00208588,-0.00159805
1995-07-12,-0.00087112,0.00800738,0.00647805
1995-07-13,0.00169313,0.00425560,0.00404247
1995-07-14,0.00477460,0.00387397,0.00325744
1995-07-17,-0.00137863,0.00290631,0.00290448
1995-09-15,-0.01369771,-0.01305559,-0.00722152
1995-09-18,0.00280663,0.00238204,0.00160321
1995-09-19,0.01297686,0.00894299,0.00429827
1995-09-20,0.00402562,0.00248724,0.00053992
1995-09-21,-0.00096454,-0.00334022,-0.00101799
1995-09-22,-0.00175053,-0.00101672,0.00047799
1995-09-25,-0.00718802,-0.00573104,-0.00150599
1995-09-26,-0.00549228,-0.00507682,-0.00215974
1995-09-27,-0.00819957,-0.00800098,-0.00531980
1995-09-28,0.01132778,0.01271377,0.00599008
1995-09-29,-0.00377252,-0.00062541,0.00087014
1995-10-02,-0.01182357,-0.00914858,-0.00406058
1995-10-03,-0.00719601,-0.00847112,-0.00424826
1995-10-04,-0.01586000,-0.01500064,-0.00625687
1995-10-05,0.01004065,0.00827607,0.00302566
1995-10-06,0.00094991,0.00158272,0.00103296
1995-10-09,-0.02505656,-0.02455821,-0.01314074
1995-10-10,-0.00344434,-0.00023403,-0.00019289
1995-10-11,0.01746548,0.01564790,0.00823121
1995-10-12,0.01905931,0.01582876,0.00694927
1995-10-13,0.00432757,0.00381797,0.00340508
1995-10-16,0.00185215,0.00349002,-0.00087263
1995-10-17,0.01344841,0.00914655,0.00698349
1995-10-18,0.01607313,0.00644057,0.00467780
1995-10-19,0.00355472,0.00425932,0.00374449
1995-10-20,-0.00651953,-0.00444388,-0.00277157
1995-10-23,-0.00141751,0.00219092,0.00188742
1995-10-24,0.00258352,0.00297435,0.00257553
1995-10-25,-0.01108147,-0.00359492,-0.00068982
1995-10-26,-0.00527868,-0.00423202,-0.00206180
1995-10-27,0.00503832,0.00481534,0.00321133
1995-10-30,0.01256266,0.00806764,0.00607830
1995-10-31,0.00243797,0.00187713,0.00172687
1995-11-01,0.00316868,0.00101538,0.00058535
1995-11-02,0.00547597,0.00268575,0.00278564
1995-11-03,0.00753402,0.00116959,0.00124611
1995-11-06,-0.00057934,-0.00067816,-0.00029574
1995-11-07,-0.01708700,-0.00821821,-0.00702206
1995-11-08,-0.00071809,0.00061789,0.00140130
1995-11-09,0.01455074,0.00654525,0.00454145
1995-11-10,0.00215775,-0.00017773,0.00196837
1995-11-13,-0.00288501,-0.00151618,-0.00223754
1995-11-14,-0.00638083,-0.01024950,-0.00566773
1995-11-15,-0.00365102,-0.00102681,-0.00076842
1995-11-16,0.00299372,0.00271731,0.00066659
1995-11-17,-0.00098653,0.00090367,-0.00032718
1995-11-20,-0.00945252,-0.00968352,-0.00342429
1995-11-21,-0.00436232,-0.00484522,-0.00332968
1995-11-22,-0.00160547,-0.00407005,-0.00282485
1995-11-24,0.00363006,0.00304956,0.00145107
1995-11-27,0.00231588,0.00193478,0.00034542
1995-11-28,0.01104168,0.01154099,0.00584554
1995-11-29,0.00738135,0.00663270,0.00305906
1995-11-30,0.00781649,0.00479494,0.00356786
1995-12-01,-0.00549427,-0.00214699,-0.00041169
1995-12-04,0.00282743,0.00620247,0.00384633
1995-12-05,-0.00381013,-0.00127206,-0.00008871
1995-12-06,-0.00746319,-0.00625121,-0.00353538
1995-12-07,-0.00134837,-0.00337092,-0.00052405
1995-12-08,0.00607077,0.00366244,0.00158745
1995-12-11,0.00220532,0.00146516,0.00138834
