formation_date,universe,rq,sq,n_stocks,mean_r2,mean_slope,median_slope,mean_mcap_musd,median_mcap_musd
1983-12-29,full,2,1,145,0.261249,-0.000992,-0.000881,232.032043,60.809000
1983-12-29,full,2,2,145,0.233853,0.000393,0.000467,973.443053,194.067500
1983-12-29,full,2,3,144,0.263426,0.000745,0.000757,405.128985,133.936000
1983-12-29,full,2,4,145,0.288083,0.001035,0.001020,161.436812,51.492000
1983-12-29,full,2,5,144,0.308280,0.001673,0.001522,119.489667,42.599000
1983-12-29,full,3,1,145,0.498840,-0.000772,-0.000908,622.063601,65.136000
1983-12-29,full,3,2,145,0.513101,0.000896,0.000904,767.076236,166.867880
1983-12-29,full,3,3,144,0.519449,0.001289,0.001294,589.127001,122.790255
1983-12-29,full,3,4,145,0.514795,0.001726,0.001699,217.128446,87.754000
1983-12-29,full,3,5,144,0.535181,0.002884,0.002513,119.525011,41.196250
1983-12-29,full,4,1,145,0.703380,-0.000168,0.000724,722.365071,139.545000
1983-12-29,full,4,2,145,0.702475,0.001289,0.001302,621.511685,194.400000
1983-12-29,full,4,3,144,0.706578,0.001724,0.001717,461.840607,110.520375
1983-12-29,full,4,4,145,0.710421,0.002372,0.002346,233.821876,76.397000
1983-12-29,full,4,5,144,0.718253,0.003779,0.003571,143.661743,52.868250
1983-12-29,full,5,1,145,0.849140,0.000299,0.001119,1298.904225,154.700000
1983-12-29,full,5,2,144,0.861216,0.001704,0.001701,1033.619597,204.438000
1983-12-29,full,5,3,145,0.872536,0.002180,0.002171,576.545272,143.767880
1983-12-29,full,5,4,144,0.874403,0.002848,0.002853,314.034713,95.202375
1983-12-29,full,5,5,144,0.879118,0.004640,0.004224,194.203944,74.815500
1984-01-30,full,1,1,147,0.052240,-0.000398,-0.000341,321.280721,59.184750
1984-01-30,full,1,2,146,0.011145,-0.000086,-0.000084,385.293624,105.010690
1984-01-30,full,1,3,147,0.008476,0.000076,0.000079,449.962575,82.500000
1984-01-30,full,1,4,146,0.040828,0.000222,0.000221,574.396863,112.215250
1984-01-30,full,1,5,146,0.068245,0.000519,0.000467,154.991901,47.870440
1984-01-30,full,2,1,147,0.224092,-0.000948,-0.000819,210.094949,66.024130
1984-01-30,full,2,2,146,0.176973,-0.000048,-0.000159,1008.998042,191.333625
1984-01-30,full,2,3,147,0.197402,0.000526,0.000524,512.506445,87.126880
1984-01-30,full,2,4,146,0.214968,0.000767,0.000763,359.458494,89.474375
1984-01-30,full,2,5,146,0.250856,0.001374,0.001249,184.582703,49.176750
1984-01-30,full,3,1,147,0.436976,-0.001371,-0.001236,182.731794,47.600000
1984-01-30,full,3,2,146,0.436833,0.000563,0.000629,1085.278815,222.529875
1984-01-30,full,3,3,147,0.446621,0.000974,0.000964,611.012779,110.776250
1984-01-30,full,3,4,146,0.449777,0.001363,0.001355,251.839143,88.539875
1984-01-30,full,3,5,146,0.476113,0.002276,0.002067,110.205554,47.672255
1984-01-30,full,4,1,147,0.647686,-0.001246,-0.001589,404.081972,54.648000
1984-01-30,full,4,2,146,0.649330,0.001012,0.001013,1175.735007,232.188250
1984-01-30,full,4,3,147,0.669402,0.001402,0.001393,507.554141,139.128000
1984-01-30,full,4,4,146,0.669568,0.001921,0.001882,272.074531,82.344375
1984-01-30,full,4,5,146,0.678696,0.003292,0.002997,235.073502,66.232250
1984-01-30,full,5,1,147,0.829203,-0.000288,0.000907,517.667629,109.472630
1984-01-30,full,5,2,146,0.841261,0.001483,0.001507,1201.292537,247.829500
1984-01-30,full,5,3,146,0.855702,0.001923,0.001922,518.763618,154.784255
1984-01-30,full,5,4,146,0.863215,0.002508,0.002501,335.435092,94.238125
1984-01-30,full,5,5,146,0.865898,0.004076,0.003649,180.663579,60.862125
1984-02-29,full,1,1,146,0.036652,-0.000324,-0.000274,163.711032,60.901500
1984-02-29,full,1,2,145,0.014681,-0.000121,-0.000116,383.397596,66.840750
1984-02-29,full,1,3,146,0.002044,0.000012,0.000011,503.442310,78.484690
1984-02-29,full,1,4,145,0.022086,0.000143,0.000146,477.410238,111.012000
1984-02-29,full,1,5,145,0.040430,0.000362,0.000314,259.430659,64.372750
1984-02-29,full,2,1,146,0.167830,-0.000838,-0.000757,144.641787,56.116065
1984-02-29,full,2,2,145,0.130521,-0.000356,-0.000364,565.646292,168.805000
1984-02-29,full,2,3,146,0.132694,0.000325,0.000339,871.900244,208.750000
1984-02-29,full,2,4,145,0.158037,0.000545,0.000539,415.938101,101.119500
1984-02-29,full,2,5,145,0.177302,0.000963,0.000860,260.514858,63.315560
1984-02-29,full,3,1,146,0.368813,-0.001297,-0.001189,161.616023,66.879625
1984-02-29,full,3,2,145,0.335422,-0.000249,-0.000491,840.835461,153.928500
1984-02-29,full,3,3,146,0.355393,0.000687,0.000682,1046.076714,155.382750
1984-02-29,full,3,4,145,0.373461,0.001031,0.001024,459.283812,79.662000
1984-02-29,full,3,5,145,0.377201,0.001859,0.001678,126.997315,42.266000
1984-02-29,full,4,1,146,0.595128,-0.002112,-0.001889,236.620451,43.421500
1984-02-29,full,4,2,145,0.566620,0.000107,0.000554,602.267461,157.136000
1984-02-29,full,4,3,146,0.596301,0.001019,0.001032,916.568396,197.385000
1984-02-29,full,4,4,145,0.594037,0.001459,0.001432,328.318261,78.513630
1984-02-29,full,4,5,145,0.605225,0.002570,0.002349,218.300223,64.769250
1984-02-29,full,5,1,146,0.786768,-0.002010,-0.002125,172.107594,45.916125
1984-02-29,full,5,2,145,0.803947,0.001135,0.001152,902.704320,235.638000
1984-02-29,full,5,3,146,0.803861,0.001583,0.001565,374.487724,113.141375
1984-02-29,full,5,4,145,0.824098,0.002081,0.002081,320.312400,95.580000
1984-02-29,full,5,5,145,0.835941,0.003437,0.003151,180.229206,48.104130
1984-03-29,full,1,1,147,0.038618,-0.000311,-0.000269,315.568620,71.377500
1984-03-29,full,1,2,147,0.016984,-0.000118,-0.000114,621.024534,160.013750
1984-03-29,full,1,3,147,0.001632,0.000002,0.000008,505.920414,107.532000
1984-03-29,full,1,4,147,0.017080,0.000121,0.000120,603.444825,144.336000
1984-03-29,full,1,5,146,0.037627,0.000298,0.000266,377.626790,69.475690
1984-03-29,full,2,1,147,0.172745,-0.000821,-0.000752,171.549243,50.498000
1984-03-29,full,2,2,147,0.138155,-0.000446,-0.000444,329.864490,91.533750
1984-03-29,full,2,3,147,0.119718,0.000086,0.000224,1390.390110,242.449500
1984-03-29,full,2,4,147,0.144044,0.000458,0.000451,502.434708,105.547500
1984-03-29,full,2,5,146,0.169211,0.000891,0.000817,245.826061,55.415250
1984-03-29,full,3,1,147,0.364279,-0.001412,-0.001307,139.458525,74.584250
1984-03-29,full,3,2,147,0.337728,-0.000755,-0.000752,347.836791,97.913750
1984-03-29,full,3,3,147,0.331125,0.000157,0.000430,653.211621,168.908750
1984-03-29,full,3,4,147,0.349506,0.000766,0.000757,674.644964,120.380000
1984-03-29,full,3,5,146,0.363938,0.001458,0.001326,357.960109,52.903625
1984-03-29,full,4,1,147,0.584489,-0.002160,-0.001930,156.165468,42.500000
1984-03-29,full,4,2,147,0.558640,-0.001135,-0.001168,390.653946,89.166750
1984-03-29,full,4,3,147,0.544656,0.000569,0.000676,698.603016,168.184630
1984-03-29,full,4,4,147,0.570612,0.001152,0.001139,477.125162,128.060000
1984-03-29,full,4,5,146,0.592070,0.002155,0.001933,132.228214,37.799315
1984-03-29,full,5,1,147,0.795738,-0.003131,-0.003066,132.168593,40.063130
1984-03-29,full,5,2,147,0.762291,-0.000560,-0.001138,434.086220,110.155500
1984-03-29,full,5,3,147,0.786490,0.001186,0.001155,727.765554,132.551000
1984-03-29,full,5,4,147,0.807324,0.001696,0.001676,385.144192,97.773500
1984-03-29,full,5,5,146,0.824857,0.002900,0.002550,202.935272,54.492440
1984-04-30,full,1,1,147,0.053953,-0.000325,-0.000289,332.405048,74.700000
1984-04-30,full,1,2,147,0.021401,-0.000122,-0.000119,1132.847321,186.064000
1984-04-30,full,1,3,146,0.002042,-0.000001,-0.000002,442.585558,143.216375
1984-04-30,full,1,4,147,0.019987,0.000115,0.000118,776.077735,113.760000
1984-04-30,full,1,5,146,0.052789,0.000321,0.000282,337.890170,78.463565
1984-04-30,full,2,1,147,0.202571,-0.000785,-0.000713,179.700669,59.103000
1984-04-30,full,2,2,147,0.184037,-0.000466,-0.000475,468.666362,100.951000
1984-04-30,full,2,3,146,0.152798,-0.000064,-0.000226,934.034110,184.845000
1984-04-30,full,2,4,147,0.175954,0.000430,0.000427,753.403604,110.814000
1984-04-30,full,2,5,146,0.196709,0.000843,0.000760,253.695663,45.832815
1984-04-30,full,3,1,147,0.420731,-0.001462,-0.001333,172.279414,52.870500
1984-04-30,full,3,2,147,0.396624,-0.000903,-0.000892,232.062582,99.024500
1984-04-30,full,3,3,146,0.368935,-0.000554,-0.000579,535.211196,136.237815
1984-04-30,full,3,4,147,0.381235,0.000573,0.000577,626.679945,177.336000
1984-04-30,full,3,5,146,0.412384,0.001229,0.001130,309.138941,53.596000
1984-04-30,full,4,1,147,0.625462,-0.002253,-0.002098,100.090036,49.503380
1984-04-30,full,4,2,147,0.600087,-0.001388,-0.001398,240.563264,73.710000
1984-04-30,full,4,3,146,0.585671,-0.000369,-0.000748,460.788695,112.202440
1984-04-30,full,4,4,147,0.613692,0.000923,0.000931,787.812923,210.358000
1984-04-30,full,4,5,146,0.629326,0.001832,0.001604,178.105702,68.649250
1984-04-30,full,5,1,147,0.837878,-0.003668,-0.003389,123.952495,47.515000
1984-04-30,full,5,2,146,0.792281,-0.002164,-0.002152,217.447948,49.732815
1984-04-30,full,5,3,147,0.784450,-0.000403,-0.000940,715.874881,83.514380
1984-04-30,full,5,4,146,0.806337,0.001305,0.001300,468.987363,144.454125
1984-04-30,full,5,5,146,0.829092,0.002561,0.002255,230.845635,52.566375
1984-05-30,full,1,1,146,0.057407,-0.000312,-0.000288,330.886452,72.836125
1984-05-30,full,1,2,146,0.028012,-0.000142,-0.000137,674.280547,137.876000
1984-05-30,full,1,3,146,0.003222,-0.000012,-0.000011,444.991548,95.671315
1984-05-30,full,1,4,146,0.022385,0.000111,0.000109,629.423212,133.146815
1984-05-30,full,1,5,146,0.055994,0.000307,0.000277,367.366451,55.011250
1984-05-30,full,2,1,146,0.242297,-0.000847,-0.000772,197.038135,71.979190
1984-05-30,full,2,2,146,0.211197,-0.000508,-0.000499,443.847602,139.676065
1984-05-30,full,2,3,146,0.166141,-0.000241,-0.000315,1304.460697,217.884250
1984-05-30,full,2,4,146,0.188763,0.000375,0.000372,671.910989,131.272940
1984-05-30,full,2,5,146,0.237079,0.000781,0.000687,248.826292,51.367250
1984-05-30,full,3,1,146,0.464474,-0.001502,-0.001450,114.577601,45.458500
1984-05-30,full,3,2,146,0.441720,-0.000932,-0.000917,318.360888,87.070690
1984-05-30,full,3,3,146,0.414161,-0.000616,-0.000624,506.030408,169.773315
1984-05-30,full,3,4,146,0.423263,0.000530,0.000576,363.919214,124.875000
1984-05-30,full,3,5,146,0.446503,0.001182,0.001073,445.517869,63.420220
1984-05-30,full,4,1,146,0.650343,-0.002165,-0.002015,130.936017,50.932875
1984-05-30,full,4,2,146,0.629573,-0.001408,-0.001405,202.564119,80.140375
1984-05-30,full,4,3,146,0.615744,-0.000848,-0.000966,497.550145,103.645875
1984-05-30,full,4,4,146,0.629572,0.000838,0.000838,723.651832,155.183750
1984-05-30,full,4,5,146,0.641242,0.001743,0.001549,291.416081,66.697690
1984-05-30,full,5,1,146,0.856803,-0.003859,-0.003729,111.268363,43.749315
1984-05-30,full,5,2,146,0.814511,-0.002475,-0.002465,127.725905,41.502440
1984-05-30,full,5,3,146,0.797381,-0.001572,-0.001609,334.986592,53.287500
1984-05-30,full,5,4,146,0.814366,0.000926,0.001061,610.493842,92.369875
1984-05-30,full,5,5,146,0.837813,0.002444,0.002158,300.352544,71.668125
1984-06-28,full,1,1,146,0.067499,-0.000336,-0.000304,388.317235,103.424375
1984-06-28,full,1,2,146,0.028256,-0.000135,-0.000131,494.539404,99.542250
1984-06-28,full,1,3,146,0.003452,-0.000014,-0.000012,667.737793,123.596250
1984-06-28,full,1,4,146,0.024597,0.000125,0.000121,473.992201,125.640625
1984-06-28,full,1,5,145,0.067797,0.000322,0.000298,287.117130,60.342000
1984-06-28,full,2,1,146,0.239826,-0.000834,-0.000756,248.893920,55.812280
1984-06-28,full,2,2,146,0.212598,-0.000511,-0.000504,557.046895,114.604250
1984-06-28,full,2,3,146,0.166462,-0.000259,-0.000312,886.021409,165.112065
1984-06-28,full,2,4,146,0.197296,0.000383,0.000385,461.308727,124.580565
1984-06-28,full,2,5,145,0.236722,0.000792,0.000682,210.500650,60.868500
1984-06-28,full,3,1,146,0.457340,-0.001434,-0.001329,149.306383,64.239750
1984-06-28,full,3,2,146,0.437553,-0.000919,-0.000913,288.559056,90.307190
1984-06-28,full,3,3,145,0.419136,-0.000648,-0.000653,1073.236294,129.161250
1984-06-28,full,3,4,146,0.418176,0.000362,0.000503,644.955097,121.176595
1984-06-28,full,3,5,145,0.433675,0.001052,0.000937,453.185952,81.953380
1984-06-28,full,4,1,146,0.647839,-0.002176,-0.002005,110.133236,44.576125
1984-06-28,full,4,2,146,0.630436,-0.001415,-0.001421,222.367744,97.977315
1984-06-28,full,4,3,146,0.618717,-0.000981,-0.000991,486.735426,135.795690
1984-06-28,full,4,4,146,0.622636,0.000664,0.000797,671.006128,151.392750
1984-06-28,full,4,5,145,0.642764,0.001696,0.001498,396.206619,71.061880
1984-06-28,full,5,1,146,0.858222,-0.003780,-0.003552,121.598088,49.424000
1984-06-28,full,5,2,146,0.813128,-0.002428,-0.002413,126.139258,42.000875
1984-06-28,full,5,3,145,0.800908,-0.001709,-0.001728,272.924960,62.100130
1984-06-28,full,5,4,146,0.809370,0.000552,0.000940,637.996707,71.437940
1984-06-28,full,5,5,145,0.838033,0.002420,0.002076,187.677349,55.726000
1984-07-30,full,1,1,145,0.057911,-0.000318,-0.000289,383.699487,89.478000
1984-07-30,full,1,2,144,0.029716,-0.000141,-0.000142,423.987399,108.025875
1984-07-30,full,1,3,144,0.002899,-0.000019,-0.000017,356.270872,95.943940
1984-07-30,full,1,4,144,0.022902,0.000112,0.000112,513.875907,89.112125
1984-07-30,full,1,5,144,0.059035,0.000311,0.000264,258.443941,70.279500
1984-07-30,full,2,1,144,0.228243,-0.000809,-0.000728,263.684710,70.017565
1984-07-30,full,2,2,144,0.193916,-0.000486,-0.000485,372.669052,92.224440
1984-07-30,full,2,3,144,0.162781,-0.000214,-0.000277,963.231859,130.500375
1984-07-30,full,2,4,144,0.175567,0.000358,0.000361,1032.515690,158.049315
1984-07-30,full,2,5,144,0.215455,0.000696,0.000614,227.720521,63.709125
1984-07-30,full,3,1,144,0.446742,-0.001369,-0.001301,207.036576,59.850065
1984-07-30,full,3,2,144,0.422053,-0.000880,-0.000875,278.431176,80.783750
1984-07-30,full,3,3,144,0.391919,-0.000586,-0.000598,698.357639,134.803315
1984-07-30,full,3,4,144,0.389502,0.000446,0.000486,365.510548,159.739750
1984-07-30,full,3,5,144,0.436048,0.001100,0.000952,237.279748,83.987375
1984-07-30,full,4,1,144,0.641887,-0.002152,-0.001986,96.597560,44.443250
1984-07-30,full,4,2,144,0.624171,-0.001406,-0.001397,222.896971,65.331875
1984-07-30,full,4,3,144,0.611886,-0.001005,-0.001020,569.845672,148.733315
1984-07-30,full,4,4,144,0.610521,0.000345,0.000646,986.590176,133.115000
1984-07-30,full,4,5,144,0.629865,0.001575,0.001375,479.891896,64.588000
1984-07-30,full,5,1,144,0.849155,-0.003571,-0.003370,122.206005,47.103250
1984-07-30,full,5,2,144,0.816777,-0.002314,-0.002307,142.199636,48.578375
1984-07-30,full,5,3,144,0.791991,-0.001568,-0.001611,330.117972,54.454565
1984-07-30,full,5,4,144,0.805029,0.000633,0.000939,683.012328,75.114190
1984-07-30,full,5,5,144,0.829158,0.002520,0.002205,175.244537,51.047065
1984-08-28,full,1,1,147,0.049951,-0.000316,-0.000284,436.022871,87.500000
1984-08-28,full,1,2,147,0.025014,-0.000128,-0.000127,610.031331,151.189500
1984-08-28,full,1,3,147,0.002167,-0.000015,-0.000014,413.269820,129.717500
1984-08-28,full,1,4,147,0.019144,0.000103,0.000104,493.036532,124.556630
1984-08-28,full,1,5,146,0.047234,0.000261,0.000233,418.419217,78.556315
1984-08-28,full,2,1,147,0.209201,-0.000764,-0.000722,200.681978,57.552630
1984-08-28,full,2,2,147,0.174688,-0.000458,-0.000459,1142.797968,135.796000
1984-08-28,full,2,3,146,0.138718,-0.000181,-0.000267,888.489848,117.861250
1984-08-28,full,2,4,147,0.163185,0.000341,0.000342,794.262907,137.161000
1984-08-28,full,2,5,146,0.187467,0.000664,0.000598,303.327578,87.108690
1984-08-28,full,3,1,147,0.412594,-0.001303,-0.001234,241.664964,76.437000
1984-08-28,full,3,2,147,0.370486,-0.000838,-0.000829,508.459695,135.516000
1984-08-28,full,3,3,147,0.360035,-0.000531,-0.000555,711.683743,102.024000
1984-08-28,full,3,4,147,0.361858,0.000504,0.000502,657.539291,159.764500
1984-08-28,full,3,5,146,0.395820,0.001099,0.000966,289.166416,68.119875
1984-08-28,full,4,1,147,0.620210,-0.002188,-0.002034,133.323565,52.993880
1984-08-28,full,4,2,147,0.599743,-0.001403,-0.001403,254.150709,74.503000
1984-08-28,full,4,3,146,0.583223,-0.000987,-0.000994,481.032293,98.838440
1984-08-28,full,4,4,147,0.576695,0.000311,0.000544,514.629547,122.870250
1984-08-28,full,4,5,146,0.591757,0.001486,0.001285,440.907036,67.058625
1984-08-28,full,5,1,147,0.829677,-0.003527,-0.003269,132.780084,50.865000
1984-08-28,full,5,2,147,0.790832,-0.002235,-0.002180,149.879324,52.592750
1984-08-28,full,5,3,146,0.772359,-0.001456,-0.001527,306.527372,53.285375
1984-08-28,full,5,4,147,0.791785,0.000958,0.001057,719.298892,69.682500
1984-08-28,full,5,5,146,0.819406,0.002592,0.002283,155.690164,63.624500
1984-09-27,full,1,1,148,0.039909,-0.000281,-0.000247,383.173689,91.896000
1984-09-27,full,1,2,148,0.021375,-0.000126,-0.000122,1130.004456,101.887785
1984-09-27,full,1,3,148,0.002588,-0.000014,-0.000012,922.398313,149.725440
1984-09-27,full,1,4,148,0.016929,0.000102,0.000102,445.601627,102.047190
1984-09-27,full,1,5,148,0.038691,0.000254,0.000236,389.644860,91.484500
1984-09-27,full,2,1,148,0.161644,-0.000674,-0.000623,250.592981,72.646375
1984-09-27,full,2,2,148,0.136342,-0.000418,-0.000422,624.812913,110.108750
1984-09-27,full,2,3,148,0.116621,-0.000095,-0.000219,747.182667,117.624750
1984-09-27,full,2,4,148,0.130130,0.000329,0.000325,641.526978,114.565315
1984-09-27,full,2,5,147,0.154939,0.000626,0.000569,310.247031,86.677500
1984-09-27,full,3,1,148,0.359209,-0.001269,-0.001178,137.600184,58.334750
1984-09-27,full,3,2,148,0.330696,-0.000779,-0.000772,386.728926,102.687875
1984-09-27,full,3,3,148,0.297357,-0.000310,-0.000475,431.997473,96.426565
1984-09-27,full,3,4,148,0.323592,0.000541,0.000537,571.165421,131.668565
1984-09-27,full,3,5,147,0.343088,0.001069,0.000985,356.302597,86.204880
1984-09-27,full,4,1,148,0.572554,-0.001966,-0.001861,129.578874,50.872875
1984-09-27,full,4,2,148,0.548977,-0.001245,-0.001253,281.598096,60.990875
1984-09-27,full,4,3,148,0.523044,-0.000523,-0.000729,366.449144,72.253690
1984-09-27,full,4,4,148,0.540855,0.000786,0.000787,786.524570,182.282625
1984-09-27,full,4,5,147,0.564371,0.001549,0.001403,375.980055,60.079500
1984-09-27,full,5,1,148,0.797185,-0.003160,-0.003020,132.409239,46.259000
1984-09-27,full,5,2,148,0.765248,-0.001893,-0.001892,215.521342,52.962375
1984-09-27,full,5,3,148,0.749142,-0.000388,-0.000874,315.124773,42.564750
1984-09-27,full,5,4,148,0.779646,0.001337,0.001326,774.830173,97.937000
1984-09-27,full,5,5,147,0.820728,0.002924,0.002541,169.321122,66.368000
1984-10-26,full,1,1,148,0.036571,-0.000251,-0.000229,388.899095,70.570000
1984-10-26,full,1,2,148,0.013591,-0.000099,-0.000093,556.598764,111.370815
1984-10-26,full,1,3,147,0.001298,-0.000001,0.000001,636.830681,103.383750
1984-10-26,full,1,4,148,0.012194,0.000095,0.000093,507.052796,115.204220
1984-10-26,full,1,5,147,0.031748,0.000237,0.000214,890.339907,82.724250
1984-10-26,full,2,1,148,0.159626,-0.000698,-0.000639,216.802473,71.087500
1984-10-26,full,2,2,148,0.124820,-0.000392,-0.000393,447.195604,105.904000
1984-10-26,full,2,3,147,0.104208,-0.000038,-0.000156,669.536218,100.251000
1984-10-26,full,2,4,148,0.120895,0.000329,0.000324,794.663119,117.863250
1984-10-26,full,2,5,147,0.147746,0.000590,0.000538,441.349189,102.000000
1984-10-26,full,3,1,148,0.346287,-0.001219,-0.001147,148.283834,54.510375
1984-10-26,full,3,2,147,0.309851,-0.000721,-0.000720,302.175776,72.187500
1984-10-26,full,3,3,148,0.298903,-0.000005,0.000274,553.180511,102.705190
1984-10-26,full,3,4,147,0.320577,0.000608,0.000598,631.178441,149.219630
1984-10-26,full,3,5,147,0.330520,0.001084,0.000993,315.684626,90.063500
1984-10-26,full,4,1,148,0.558170,-0.001851,-0.001731,136.323781,58.796565
1984-10-26,full,4,2,148,0.532799,-0.001115,-0.001125,327.511757,83.994375
1984-10-26,full,4,3,147,0.522361,0.000081,0.000461,371.868446,81.785250
1984-10-26,full,4,4,148,0.539382,0.000934,0.000925,636.777287,138.285875
1984-10-26,full,4,5,147,0.554749,0.001673,0.001494,387.878544,82.864130
1984-10-26,full,5,1,148,0.788253,-0.002950,-0.002779,125.233855,44.210815
1984-10-26,full,5,2,147,0.744576,-0.001535,-0.001570,215.571700,37.019380
1984-10-26,full,5,3,148,0.755248,0.000719,0.000847,873.835728,108.317880
1984-10-26,full,5,4,147,0.781466,0.001522,0.001486,383.405724,99.560000
1984-10-26,full,5,5,147,0.829846,0.003043,0.002637,176.957621,67.212250
1984-11-27,full,1,1,146,0.040540,-0.000287,-0.000258,285.433725,46.908750
1984-11-27,full,1,2,146,0.014871,-0.000104,-0.000103,438.540604,66.405065
1984-11-27,full,1,3,146,0.001520,0.000008,0.000008,512.670990,104.127125
1984-11-27,full,1,4,146,0.015359,0.000105,0.000100,476.552817,88.665940
1984-11-27,full,1,5,146,0.037775,0.000255,0.000231,380.819016,82.651065
1984-11-27,full,2,1,146,0.167419,-0.000723,-0.000668,213.056834,63.029565
1984-11-27,full,2,2,146,0.135296,-0.000411,-0.000406,392.968432,69.754125
1984-11-27,full,2,3,146,0.120428,0.000026,0.000172,722.859043,105.562155
1984-11-27,full,2,4,146,0.140406,0.000382,0.000380,800.011240,153.310375
1984-11-27,full,2,5,146,0.161780,0.000669,0.000617,279.365293,91.932750
1984-11-27,full,3,1,146,0.362105,-0.001219,-0.001123,157.273777,68.993375
1984-11-27,full,3,2,146,0.324463,-0.000679,-0.000684,393.831462,57.414190
1984-11-27,full,3,3,146,0.315440,0.000305,0.000458,1040.400425,120.741065
1984-11-27,full,3,4,146,0.338355,0.000715,0.000718,774.058665,159.651625
1984-11-27,full,3,5,145,0.352631,0.001155,0.001068,485.608816,94.091000
1984-11-27,full,4,1,146,0.565635,-0.001748,-0.001595,163.560245,60.782815
1984-11-27,full,4,2,146,0.530936,-0.000943,-0.000964,254.109387,71.125750
1984-11-27,full,4,3,146,0.541371,0.000580,0.000676,583.968754,122.480315
1984-11-27,full,4,4,146,0.548860,0.001034,0.001026,815.450402,176.139500
1984-11-27,full,4,5,146,0.560747,0.001723,0.001536,291.116357,101.933375
1984-11-27,full,5,1,146,0.805059,-0.002865,-0.002655,93.080440,40.168125
1984-11-27,full,5,2,146,0.757725,-0.001042,-0.001330,194.906985,35.317940
1984-11-27,full,5,3,146,0.765279,0.001019,0.001040,1015.858469,198.030000
1984-11-27,full,5,4,146,0.789782,0.001616,0.001612,310.427494,92.278250
1984-11-27,full,5,5,145,0.826210,0.003062,0.002637,191.683681,68.577250
1984-12-27,full,1,1,146,0.047954,-0.000308,-0.000284,359.451131,53.008000
1984-12-27,full,1,2,145,0.016499,-0.000111,-0.000110,432.799723,55.883250
1984-12-27,full,1,3,146,0.003746,0.000027,0.000026,520.410399,79.765750
1984-12-27,full,1,4,145,0.028030,0.000153,0.000149,481.162173,96.136000
1984-12-27,full,1,5,145,0.052056,0.000336,0.000315,305.101024,77.285000
1984-12-27,full,2,1,146,0.191806,-0.000750,-0.000701,113.607377,45.706250
1984-12-27,full,2,2,145,0.162009,-0.000430,-0.000432,307.680025,61.478130
1984-12-27,full,2,3,145,0.131923,0.000088,0.000242,461.100302,66.337500
1984-12-27,full,2,4,145,0.163813,0.000449,0.000445,523.748369,138.363750
1984-12-27,full,2,5,145,0.195771,0.000776,0.000705,469.863525,84.951500
1984-12-27,full,3,1,146,0.380680,-0.001201,-0.001107,196.235334,63.146690
1984-12-27,full,3,2,145,0.353966,-0.000498,-0.000601,346.866893,77.968500
1984-12-27,full,3,3,146,0.363212,0.000575,0.000592,1511.185239,176.328125
1984-12-27,full,3,4,145,0.381167,0.000821,0.000816,575.490739,131.348000
1984-12-27,full,3,5,145,0.404507,0.001312,0.001209,296.101263,79.111380
1984-12-27,full,4,1,146,0.592562,-0.001825,-0.001695,153.837068,51.253315
1984-12-27,full,4,2,145,0.572867,-0.000812,-0.000920,206.514632,59.590000
1984-12-27,full,4,3,145,0.575617,0.000766,0.000779,658.356265,127.462000
1984-12-27,full,4,4,145,0.594216,0.001156,0.001139,799.401514,251.893750
1984-12-27,full,4,5,145,0.601267,0.001861,0.001707,293.281693,89.221500
1984-12-27,full,5,1,146,0.808209,-0.002709,-0.002529,101.456393,37.929000
1984-12-27,full,5,2,145,0.764711,-0.000209,0.000497,485.503242,74.563130
1984-12-27,full,5,3,145,0.791437,0.001197,0.001201,1462.077897,256.338000
1984-12-27,full,5,4,145,0.808363,0.001718,0.001708,356.284309,127.632500
1984-12-27,full,5,5,145,0.828271,0.003083,0.002641,222.487435,85.945500
1985-01-28,full,1,1,147,0.059594,-0.000331,-0.000298,286.168394,56.295000
1985-01-28,full,1,2,147,0.019382,-0.000113,-0.000110,416.305669,70.132250
1985-01-28,full,1,3,146,0.003923,0.000029,0.000031,440.248896,55.058750
1985-01-28,full,1,4,147,0.029923,0.000154,0.000159,661.786959,82.167000
1985-01-28,full,1,5,146,0.061607,0.000351,0.000311,205.903158,62.250750
1985-01-28,full,2,1,147,0.239590,-0.000841,-0.000763,164.084878,56.117250
1985-01-28,full,2,2,147,0.187170,-0.000399,-0.000422,361.178344,65.173500
1985-01-28,full,2,3,146,0.186167,0.000364,0.000371,553.341664,111.216690
1985-01-28,full,2,4,147,0.220066,0.000581,0.000575,354.232838,102.852750
1985-01-28,full,2,5,146,0.238793,0.000890,0.000837,230.535899,58.109625
1985-01-28,full,3,1,147,0.458194,-0.001403,-0.001317,239.585121,50.435000
1985-01-28,full,3,2,146,0.423883,-0.000310,-0.000565,435.503955,82.039375
1985-01-28,full,3,3,147,0.449116,0.000687,0.000692,646.569670,205.936250
1985-01-28,full,3,4,146,0.459241,0.000959,0.000961,606.647203,140.506375
1985-01-28,full,3,5,146,0.476011,0.001541,0.001401,200.726514,73.185500
1985-01-28,full,4,1,147,0.650379,-0.001886,-0.001777,162.183107,61.503750
1985-01-28,full,4,2,147,0.644175,0.000115,0.000619,1369.005538,81.190250
1985-01-28,full,4,3,146,0.657031,0.001027,0.001032,727.469719,257.584750
1985-01-28,full,4,4,147,0.659065,0.001371,0.001362,535.483996,134.730000
1985-01-28,full,4,5,146,0.674522,0.002154,0.001956,202.032200,80.836625
